Id,Prediction
52412,3405946.456
52413,4271297.977
52414,3900474.542
52415,4028656.514
52416,4046795.654
52417,3724291.803
52418,4748483.604
52419,3840166.23
52420,4161890.368
52421,3681451.145
52422,4028563.643
52423,3776757.014
52424,3955002.449
52425,4562164.435
52426,3270350.575
52427,3783078.793
52428,4788479.134
52429,4026159.169
52430,4322664.083
52431,3337673.084
52432,3724291.803
52433,3556785.455
52434,3593841.696
52435,3756649.459
52436,3504915.937
52437,4470186.891
52438,4790763.635
52439,4587822.344
52440,4578385.709
52441,3393476.335
52442,4358125.202
52443,4099168.877
52444,3956807.978
52445,3924884.719
52446,4688345.241
52447,3308439.536
52448,4073162.727
52449,4349616.127
52450,4026159.169
52451,3230750.272
52452,3636837.434
52453,4072740.406
52454,3393476.335
52455,3013373.618
52456,3230750.272
52457,4075443.612
52458,4392959.591
52459,4274672.262
52460,3545702.273
52461,3652119.946
52462,3794430.345
52463,3636837.434
52464,5562666.928
52465,4378036.663
52466,3153719.019
52467,3129176.738
52468,4062959.751
52469,4928394.189
52470,3381991.831
52471,3457384.722
52472,5138669.928
52473,3880977.089
52474,3381181.836
52475,3836069.509
52476,3876371.963
52477,3049642.879
52478,3791943.068
52479,4573650.971
52480,3337673.084
52481,3268346.171
52482,2958810.902
52483,3521478.125
52484,3165590.637
52485,3035914.859
52486,3579623.541
52487,3545702.273
52488,3331972.636
52489,3756649.459
52490,3504915.937
52491,4120561.691
52492,3268346.171
52493,3794430.345
52494,3638173.226
52495,4181680.786
52496,4280715.094
52497,3681451.145
52498,4176367.374
52499,3230750.272
52500,3901907.167
52501,3440443.996
52502,3516986.615
52503,3880977.089
52504,3626218.773
52505,4078254.044
52506,4254198.868
52507,4272940.328
52508,3928877.683
52509,4078254.044
52510,3768117.809
52511,3331972.636
52512,3880977.089
52513,4197760.488
52514,3788058.563
52515,4210743.398
52516,3732033.697
52517,3545702.273
52518,3505784.623
52519,3393476.335
52520,4331088.871
52521,4422715.54
52522,3713436.589
52523,3918910.335
52524,3319451.196
52525,3516581.54
52526,3620912.358
52527,3869398.32
52528,3545702.273
52529,4790763.635
52530,3997033.714
52531,3230750.272
52532,3355572.975
52533,3230750.272
52534,4448337.696
52535,3836334.074
52536,3689470.564
52537,3393476.335
52538,3644885.524
52539,3756649.459
52540,3998414.155
52541,3230750.272
52542,3376600.345
52543,4354008.849
52544,3724291.803
52545,4512378.941
52546,4259460.209
52547,3308439.536
52548,4039449.923
52549,3628845.659
52550,3620912.358
52551,3624529.326
52552,3230750.272
52553,3165590.637
52554,4102823.378
52555,3666707.591
52556,4337811.973
52557,3598785.942
52558,3724291.803
52559,3368536.9
52560,4214527.583
52561,4657608.945
52562,3432965.86
52563,3988994.855
52564,5205877.047
52565,4087776.467
52566,4358125.202
52567,3337673.084
52568,3545702.273
52569,4213225.291
52570,3689103.984
52571,3270382.441
52572,3652119.946
52573,4016223.384
52574,4440816.24
52575,3432965.86
52576,3545702.273
52577,3378616.894
52578,4340598.495
52579,3381991.831
52580,3545702.273
52581,3681451.145
52582,4552397.843
52583,3393476.335
52584,5085682.005
52585,3504915.937
52586,3933086.159
52587,4214527.583
52588,4215572.144
52589,3504915.937
52590,4234832.307
52591,4647809.62
52592,3941990.809
52593,4367790.246
52594,4149141.704
52595,4025864.823
52596,4710920.616
52597,3504915.937
52598,3596687.585
52599,3571250.055
52600,5879743.513
52601,3393476.335
52602,3434226.771
52603,3230750.272
52604,2832764.844
52605,4794812.83
52606,3643984.523
52607,3663048.532
52608,3797810.101
52609,3620912.358
52610,4840467.737
52611,4126766.949
52612,3610109.483
52613,3724291.803
52614,4962583.333
52615,4210743.398
52616,3114330.741
52617,3929503.458
52618,3545702.273
52619,3724291.803
52620,3756649.459
52621,3378616.894
52622,3652119.946
52623,4072713.387
52624,3638173.226
52625,3504915.937
52626,3904488.709
52627,4685016.611
52628,3836334.074
52629,4080525.716
52630,4149473.503
52631,3803290.061
52632,4079296.605
52633,5138842.804
52634,3638173.226
52635,3884853.839
52636,4090365.481
52637,4026159.169
52638,4280715.094
52639,3451578.923
52640,4725017.552
52641,3991377.134
52642,4235667.752
52643,4354008.849
52644,3868988.194
52645,3967257.877
52646,3824888.496
52647,4214527.583
52648,4052015.995
52649,4055628.458
52650,4280715.094
52651,3868988.194
52652,3794430.345
52653,3504915.937
52654,4375820.274
52655,3504915.937
52656,5079559.629
52657,3545702.273
52658,3014562.731
52659,4234391.91
52660,4538153.462
52661,3756649.459
52662,3713436.589
52663,3987863.339
52664,4708453.417
52665,4915705.451
52666,6085768.418
52667,3776757.014
52668,4234391.91
52669,3681451.145
52670,3736687.566
52671,4541358.371
52672,4076453.702
52673,3852813.431
52674,3291594.084
52675,3884853.839
52676,3268346.171
52677,3504915.937
52678,4113136.52
52679,4031341.746
52680,4367824.267
52681,3545702.273
52682,4052015.995
52683,4569145.183
52684,3379886.068
52685,3376513.233
52686,4754125.717
52687,3487154.344
52688,4551269.82
52689,3464949.813
52690,3724291.803
52691,3836069.509
52692,3756649.459
52693,3840166.23
52694,3432965.86
52695,3744484.394
52696,4545859.374
52697,3230750.272
52698,3381991.831
52699,4450082.275
52700,3525319.865
52701,4371640.442
52702,3612477.489
52703,4587822.344
52704,3684373.032
52705,3945863.952
52706,5094303.546
52707,4336686.842
52708,4674084.009
52709,3917438.753
52710,3353583.752
52711,4696342.763
52712,3756649.459
52713,3545702.273
52714,4769331.841
52715,3504915.937
52716,5009432.622
52717,3713436.589
52718,3701936.417
52719,3545702.273
52720,4389620.126
52721,4395875.337
52722,3884853.839
52723,3847548.545
52724,4075443.612
52725,5392935.716
52726,3791084.428
52727,3440443.996
52728,3802318.04
52729,3890848.922
52730,5400578.585
52731,3955769.684
52732,4080525.716
52733,4052015.995
52734,3854621.857
52735,3744863.799
52736,3432965.86
52737,3131002.342
52738,3829667.656
52739,3230750.272
52740,3713436.589
52741,3640664.634
52742,4217433.927
52743,3847114.346
52744,5123338.873
52745,3291594.084
52746,3308439.536
52747,3899477.684
52748,3014562.731
52749,4153145.857
52750,3545702.273
52751,3742560.574
52752,3945825.504
52753,4255019.728
52754,4308479.737
52755,4152195.298
52756,3851391.903
52757,3985108.694
52758,3724291.803
52759,4615425.608
52760,4075580.719
52761,3114330.741
52762,5084277.789
52763,3638173.226
52764,3997033.714
52765,5473153.11
52766,4594665.666
52767,3545702.273
52768,4339965.926
52769,4180194.711
52770,3504915.937
52771,3899477.684
52772,3291594.084
52773,3545702.273
52774,4325561.868
52775,3963095.024
52776,3305920.254
52777,3824483.089
52778,3308439.536
52779,3631125.797
52780,4739657.932
52781,3724255.514
52782,4080525.716
52783,3308439.536
52784,3397132.275
52785,3713436.589
52786,4334098.463
52787,4371515.99
52788,3652119.946
52789,3341007.121
52790,3268346.171
52791,3824888.496
52792,3545702.273
52793,3822196.096
52794,3908582.677
52795,3839081.714
52796,4093184.686
52797,4258919.145
52798,4062959.751
52799,3941851.763
52800,3270382.441
52801,3884183.858
52802,3381991.831
52803,4120561.691
52804,5494499.36
52805,3881081.905
52806,3884853.839
52807,4521040.105
52808,3014562.731
52809,4052015.995
52810,3378616.894
52811,4371840.89
52812,3909803.172
52813,3962126.2
52814,3785614.856
52815,4525720.379
52816,4504208.437
52817,5667427.072
52818,4149473.503
52819,4408840.245
52820,4563007
52821,3612477.489
52822,4073011.158
52823,3466971.312
52824,4794048.074
52825,4934549.514
52826,3504915.937
52827,4400232.15
52828,3230750.272
52829,4083693.656
52830,4551269.82
52831,4078254.044
52832,3504915.937
52833,5043029.711
52834,3497617.943
52835,4516586.147
52836,3268346.171
52837,3421347.713
52838,6101159.002
52839,5227570.314
52840,3117361.253
52841,4149717.034
52842,3378616.894
52843,3756649.459
52844,3268346.171
52845,3209899.44
52846,4776987.53
52847,4631649.855
52848,4322664.083
52849,3337673.084
52850,4972908.995
52851,3347024.944
52852,5019420.617
52853,4308590.894
52854,3756649.459
52855,4294962.831
52856,4287100.326
52857,3596687.585
52858,4166047.725
52859,3855929.779
52860,3778966.461
52861,3546639.089
52862,3381991.831
52863,4111170.91
52864,3545702.273
52865,3504915.937
52866,3724291.803
52867,3049642.879
52868,3638173.226
52869,4877787.22
52870,4231473.88
52871,4638431.199
52872,3230750.272
52873,5079559.629
52874,3504915.937
52875,4075277.836
52876,3868988.194
52877,4605898.442
52878,4234391.91
52879,4028560.083
52880,3948166.023
52881,3912487.003
52882,3624529.326
52883,3681451.145
52884,5058302.709
52885,3451578.923
52886,5438993.177
52887,4877787.22
52888,4214669.368
52889,3504915.937
52890,3914130.496
52891,3680510.263
52892,3724291.803
52893,3666707.591
52894,3505271.067
52895,4290043.147
52896,3504915.937
52897,4028560.083
52898,3713436.589
52899,4237739.249
52900,3945863.952
52901,3341007.121
52902,4710920.616
52903,4567529.46
52904,3624529.326
52905,4598794.88
52906,3417933.502
52907,4239062.527
52908,4153224.411
52909,4616106.23
52910,3840166.23
52911,3819602.26
52912,3756649.459
52913,4394103.882
52914,4710108.561
52915,3049642.879
52916,3652119.946
52917,4563007
52918,3393476.335
52919,5318761.906
52920,3807089.208
52921,3751299.178
52922,4308479.737
52923,4150501.942
52924,4287053.373
52925,3504915.937
52926,4323402.743
52927,3583106.823
52928,5227570.314
52929,3724291.803
52930,4128326.475
52931,3756649.459
52932,5198602.205
52933,4197760.488
52934,3748544.203
52935,3951055.696
52936,3679253.848
52937,3308439.536
52938,3929498.031
52939,3781223.308
52940,4190300.443
52941,3663048.532
52942,4080525.716
52943,4322853.556
52944,4207808.889
52945,3611004.241
52946,3230750.272
52947,3679158.927
52948,3945863.952
52949,4020175.301
52950,3504915.937
52951,3230750.272
52952,3623804.707
52953,4031425.874
52954,3049642.879
52955,4365217.303
52956,3504915.937
52957,4656730.732
52958,4375863.274
52959,4239062.527
52960,4631649.855
52961,4052015.995
52962,3889179.737
52963,3230750.272
52964,3713436.589
52965,3509286.589
52966,3971527.743
52967,3640664.634
52968,3505271.067
52969,5079559.629
52970,3504915.937
52971,3572823.211
52972,3874310.974
52973,4120561.691
52974,4481373.38
52975,3945464.184
52976,3880977.089
52977,4095471.166
52978,3014562.731
52979,3982314.738
52980,4388290.632
52981,3270382.441
52982,4289195.836
52983,3854621.857
52984,4159530.095
52985,5146589.822
52986,4671313.157
52987,4111988.34
52988,3545702.273
52989,4153224.411
52990,5330882.953
52991,3884853.839
52992,4426741.232
52993,3827496.128
52994,4634214.995
52995,4113973.716
52996,4913573.95
52997,3291594.084
52998,4465919.909
52999,4326511.763
53000,3504915.937
53001,3665250.367
53002,3680510.263
53003,3772988.135
53004,4775788.176
53005,4320125.897
53006,3884853.839
53007,3268346.171
53008,3545702.273
53009,3014562.731
53010,4418766.176
53011,4839871.395
53012,3270382.441
53013,4395875.337
53014,4408840.245
53015,3899477.684
53016,4267602.447
53017,3701786.5
53018,4410842.853
53019,3758989.955
53020,3210224.678
53021,3933086.159
53022,3579623.541
53023,4913804.155
53024,3896113.575
53025,3381991.831
53026,3504915.937
53027,3756649.459
53028,4725017.552
53029,4531923.485
53030,4052015.995
53031,4830605.216
53032,4190300.443
53033,3775069.85
53034,4659785.256
53035,4280653.981
53036,4214527.583
53037,3666707.591
53038,3900474.542
53039,3840166.23
53040,3394856.465
53041,3268346.171
53042,3991377.134
53043,3620912.358
53044,4107225.999
53045,3681451.145
53046,3822200.422
53047,3545702.273
53048,4255878.313
53049,3638173.226
53050,4211732.123
53051,4190300.443
53052,3971527.743
53053,3620912.358
53054,4794744.379
53055,4091865.732
53056,3290075.06
53057,3900474.542
53058,3464949.813
53059,3724291.803
53060,4057260.569
53061,3610109.483
53062,3504915.937
53063,4228948.297
53064,3545702.273
53065,3434226.771
53066,3788058.563
53067,3504915.937
53068,4778164.315
53069,3176056.79
53070,4790763.635
53071,3504915.937
53072,4790763.635
53073,4287053.373
53074,4695826.292
53075,3575375.998
53076,3713436.589
53077,3652119.946
53078,3489492.029
53079,3268346.171
53080,4551269.82
53081,4197760.488
53082,3756649.459
53083,4422829.644
53084,3049642.879
53085,3791943.068
53086,3916697.92
53087,3504915.937
53088,3680510.263
53089,3800463.239
53090,4016223.384
53091,4750993.608
53092,3660462.158
53093,3281267.433
53094,4089008.133
53095,3997457.413
53096,4913573.95
53097,3329898.017
53098,4099168.877
53099,3654644.418
53100,4366290.121
53101,4207808.889
53102,3545702.273
53103,4974219.274
53104,3489492.029
53105,4161890.368
53106,3880977.089
53107,3371575.29
53108,3545702.273
53109,3504915.937
53110,4214669.368
53111,3900474.542
53112,3875301.399
53113,3610109.483
53114,4521040.105
53115,3756649.459
53116,3117441.68
53117,3504915.937
53118,3942269.612
53119,3270382.441
53120,3429838.725
53121,3783078.793
53122,3724291.803
53123,3421347.713
53124,3073156.949
53125,2875301.624
53126,3880977.089
53127,3312719.975
53128,3750782.881
53129,3840166.23
53130,3788058.563
53131,3713436.589
53132,3681451.145
53133,3593841.696
53134,5159518.024
53135,4573245.784
53136,4167181.043
53137,4062959.751
53138,4210743.398
53139,4655928.019
53140,3877843.924
53141,4149473.503
53142,4400232.15
53143,4028563.643
53144,3504915.937
53145,3959678.819
53146,3308439.536
53147,4821591.093
53148,3713436.589
53149,4501867.413
53150,4674241.256
53151,3268346.171
53152,4368906.823
53153,4720852.119
53154,4498916.405
53155,4258910.475
53156,4587703.984
53157,3880977.089
53158,3724291.803
53159,4097871.108
53160,4197760.488
53161,4400232.15
53162,4810017.588
53163,3750782.881
53164,4168900.081
53165,4375145.049
53166,4569145.183
53167,3945863.952
53168,3376513.233
53169,4166015.276
53170,3220614.504
53171,3756649.459
53172,3620912.358
53173,4311102.492
53174,4550212.405
53175,4167080.271
53176,3624529.326
53177,4750993.608
53178,4692237.319
53179,4054969.544
53180,3014562.731
53181,3270382.441
53182,3209905.715
53183,3762334.33
53184,4037928.542
53185,3114330.741
53186,3545702.273
53187,3756649.459
53188,4909113.377
53189,2760820.344
53190,3756649.459
53191,3748447.495
53192,4182766.508
53193,3932510.009
53194,4214669.368
53195,3713436.589
53196,3368536.9
53197,4534931.465
53198,4956519.554
53199,3268346.171
53200,3579107.931
53201,3281267.433
53202,4012871.341
53203,4470267.591
53204,3666707.591
53205,3645629.586
53206,3049642.879
53207,3228585.924
53208,3525319.865
53209,3836069.509
53210,4530760.999
53211,3530098.879
53212,4324441.318
53213,4194036.19
53214,4576899.227
53215,4284243.178
53216,3844299.31
53217,4358125.202
53218,3744863.799
53219,4006879.449
53220,4130775.247
53221,4197424.827
53222,4210321.846
53223,3464949.813
53224,4308479.737
53225,3665974.54
53226,3999777.422
53227,3868988.194
53228,3545702.273
53229,3724291.803
53230,2940466.875
53231,4809534.879
53232,4478643.498
53233,4017540.046
53234,3962126.2
53235,3457384.722
53236,4152195.298
53237,4123473.158
53238,4426659.594
53239,4601966.216
53240,3545702.273
53241,3504915.937
53242,3268346.171
53243,3945863.952
53244,4251474.157
53245,3504915.937
53246,3598175.391
53247,4210321.846
53248,3504915.937
53249,4896882.491
53250,4893047.7
53251,4576435.147
53252,3504915.937
53253,3883683.667
53254,3280666.721
53255,4055628.458
53256,3612477.489
53257,4493117.509
53258,3756649.459
53259,3397132.275
53260,4166015.276
53261,3071335.145
53262,4006879.449
53263,3504915.937
53264,3923924.086
53265,4410842.853
53266,4912333.447
53267,4901490.436
53268,4686778.585
53269,3663048.532
53270,4052015.995
53271,3624529.326
53272,3854621.857
53273,3827102.081
53274,3824483.089
53275,4164479.996
53276,4395875.337
53277,3839081.714
53278,4355872.331
53279,3681451.145
53280,4595112.021
53281,4022559.922
53282,5338455.542
53283,3756649.459
53284,4368794.11
53285,3504915.937
53286,4075443.612
53287,3899477.684
53288,3724291.803
53289,3840166.23
53290,4190300.443
53291,4974051.937
53292,3663048.532
53293,3836069.509
53294,4839871.395
53295,3762715.543
53296,3665974.54
53297,3316132.186
53298,3797810.101
53299,3498868.506
53300,3878377.14
53301,3393476.335
53302,4818118.916
53303,3681451.145
53304,3232737.938
53305,3713436.589
53306,3941851.763
53307,4673072.491
53308,3827397.383
53309,4415721.323
53310,3681451.145
53311,3140919.496
53312,3308439.536
53313,4739535.654
53314,4095886.134
53315,3836334.074
53316,3624529.326
53317,4269215.195
53318,4564889.018
53319,3620912.358
53320,3612477.489
53321,3681451.145
53322,4197424.827
53323,3545702.273
53324,4398906.739
53325,3836069.509
53326,4025891.532
53327,3504915.937
53328,4500031.452
53329,3720899.296
53330,3331873.191
53331,3900474.542
53332,3642710.051
53333,3663048.532
53334,3376513.233
53335,3641991.561
53336,3663048.532
53337,4104432.451
53338,4029913.038
53339,3681451.145
53340,4426741.232
53341,4033587.287
53342,3942269.612
53343,4149473.503
53344,3824483.089
53345,5360211.846
53346,3724291.803
53347,3337673.084
53348,3014562.731
53349,4641246.746
53350,3836069.509
53351,3431611.705
53352,3051422.083
53353,3666707.591
53354,3991480.109
53355,3230750.272
53356,4463133.156
53357,4190300.443
53358,3800078.202
53359,3434226.771
53360,5259450.343
53361,4631649.855
53362,3884853.839
53363,4467569.82
53364,3504915.937
53365,4126421.31
53366,3754132.8
53367,3545702.273
53368,3598785.942
53369,3291594.084
53370,3610109.483
53371,3928979.046
53372,3409746.266
53373,3816537.545
53374,3922969.984
53375,4309473.92
53376,3908313.129
53377,3329641.099
53378,3896508.505
53379,4036331.513
53380,4318642.143
53381,4794744.379
53382,3955002.449
53383,4901283.306
53384,3490263.221
53385,4916835.244
53386,3014562.731
53387,3900474.542
53388,4501867.413
53389,4259460.209
53390,3014562.731
53391,4143236.622
53392,4426804.43
53393,3993806.855
53394,3504915.937
53395,3525319.865
53396,4710920.616
53397,4231440.92
53398,4231473.88
53399,3687059.297
53400,3684373.032
53401,4230392.426
53402,4109550.704
53403,3230750.272
53404,3337673.084
53405,4111170.91
53406,3545702.273
53407,3566343.64
53408,3854621.857
53409,3464949.813
53410,3268346.171
53411,4601966.216
53412,4182766.508
53413,3230750.272
53414,3900474.542
53415,4075443.612
53416,3727749.134
53417,3761686.271
53418,3942269.612
53419,4064291.735
53420,4073011.158
53421,3993832.764
53422,4551269.82
53423,3986511.829
53424,3545702.273
53425,3545793.751
53426,5116685.605
53427,3247252.7
53428,3545702.273
53429,4915705.451
53430,4308479.737
53431,4244637.253
53432,3393476.335
53433,5320654.011
53434,4098273.017
53435,4650225.569
53436,3993832.764
53437,3105039.237
53438,3347024.944
53439,3868988.194
53440,5048379.336
53441,3545702.273
53442,4231440.92
53443,4079296.605
53444,4436006.676
53445,3916549.725
53446,3744484.394
53447,4447029.673
53448,5077831.085
53449,3750782.881
53450,3504915.937
53451,3147392.734
53452,3945863.952
53453,4075443.612
53454,4062959.751
53455,3713436.589
53456,3880977.089
53457,4794048.074
53458,3652119.946
53459,3230750.272
53460,4016087.55
53461,3230750.272
53462,4422829.644
53463,4028563.643
53464,4719952.92
53465,3756649.459
53466,3230750.272
53467,3811574.885
53468,3744484.394
53469,4872212.021
53470,4450082.275
53471,3570923.035
53472,3563487.599
53473,3499692.602
53474,3393476.335
53475,4426804.43
53476,4197424.827
53477,4237785.662
53478,3623804.707
53479,4210743.398
53480,3631057.83
53481,4206922.797
53482,3457384.722
53483,4127467.193
53484,4514339.989
53485,4089008.133
53486,3545702.273
53487,3504915.937
53488,3230750.272
53489,5360211.846
53490,3504915.937
53491,3666707.591
53492,3504915.937
53493,3285946.741
53494,3840166.23
53495,4563007
53496,3370746.449
53497,3621243.956
53498,4280715.094
53499,4696342.763
53500,3268346.171
53501,5084295.657
53502,3504915.937
53503,3877843.924
53504,3620912.358
53505,4057260.569
53506,4762128.993
53507,4239062.527
53508,3962126.2
53509,3681451.145
53510,3014562.731
53511,4440200.551
53512,3291594.084
53513,4573650.971
53514,3545702.273
53515,3802318.04
53516,3722068.936
53517,3631057.83
53518,4072713.387
53519,4053507.082
53520,3270382.441
53521,3416727.026
53522,3802732.924
53523,3663048.532
53524,4512443.411
53525,3504915.937
53526,4076453.702
53527,3945464.184
53528,3878787.051
53529,3504915.937
53530,3502567.92
53531,3638173.226
53532,4685402.693
53533,3545702.273
53534,3355880.274
53535,4955135.944
53536,3230750.272
53537,3432965.86
53538,4259743.374
53539,3341007.121
53540,4824855.844
53541,3117441.68
53542,3268346.171
53543,4490764.191
53544,4028563.643
53545,4358125.202
53546,4102929.229
53547,3926911.864
53548,3756649.459
53549,5019420.617
53550,4426804.43
53551,3049642.879
53552,3636837.434
53553,4052015.995
53554,3713436.589
53555,5414568.659
53556,3014562.731
53557,4001450.516
53558,5273186.961
53559,3824037.217
53560,5007078.743
53561,3230750.272
53562,4475474.152
53563,3504915.937
53564,3663048.532
53565,3230750.272
53566,3381991.831
53567,4739590.268
53568,3308439.536
53569,4263715.03
53570,3421347.713
53571,3956823.991
53572,3681451.145
53573,3337673.084
53574,4771376.942
53575,3504915.937
53576,3851391.903
53577,3451578.923
53578,4231440.92
53579,4440816.24
53580,3967257.877
53581,3570923.035
53582,4373158.146
53583,3681451.145
53584,4228839.195
53585,3791943.068
53586,3720899.296
53587,4075443.612
53588,4373158.146
53589,3150571.879
53590,4532800.549
53591,5400578.585
53592,3794430.345
53593,3491744.582
53594,4031978.273
53595,4738901.972
53596,4389620.126
53597,3945863.952
53598,3705770.646
53599,6083440.379
53600,3329898.017
53601,3504915.937
53602,4020175.301
53603,4057260.569
53604,5183218.754
53605,4149141.704
53606,3014562.731
53607,4444375.435
53608,4016223.384
53609,3504915.937
53610,3724291.803
53611,3613365.77
53612,4031341.746
53613,3291594.084
53614,3566343.64
53615,4050733.155
53616,3732404.543
53617,3884853.839
53618,5134531.478
53619,4835014.325
53620,4028563.643
53621,3504915.937
53622,3230750.272
53623,3532263.809
53624,3610109.483
53625,4659881.224
53626,4001026.394
53627,4052015.995
53628,4073011.158
53629,3624529.326
53630,3559937.097
53631,3914130.496
53632,4645499.013
53633,3478755.321
53634,4358125.202
53635,3432965.86
53636,4587703.984
53637,4146281.674
53638,3639074.94
53639,4422829.644
53640,4491870.695
53641,3504915.937
53642,4116997.262
53643,4231473.88
53644,4501867.413
53645,3842004.816
53646,3308439.536
53647,3308439.536
53648,4259743.374
53649,3986169.772
53650,5349809.818
53651,4317642.719
53652,3393476.335
53653,3920008.347
53654,3713436.589
53655,3945863.952
53656,3756649.459
53657,3268346.171
53658,4703728.231
53659,3681451.145
53660,4710108.561
53661,3545702.273
53662,3523691.906
53663,4778175.5
53664,5543439.989
53665,3803290.061
53666,4105449.726
53667,4228839.195
53668,3378616.894
53669,5304460.596
53670,4971010.207
53671,3014562.731
53672,3680510.263
53673,3794430.345
53674,4893047.7
53675,4735655.315
53676,3804006.676
53677,3270382.441
53678,4657608.945
53679,3504915.937
53680,5412064.99
53681,4696342.763
53682,4095471.166
53683,3114330.741
53684,4790763.635
53685,3230750.272
53686,3756649.459
53687,2780375.216
53688,4050733.155
53689,3851391.903
53690,5562512.478
53691,3900474.542
53692,4058905.266
53693,4076808.71
53694,5206356.583
53695,3545702.273
53696,3376513.233
53697,3808931.433
53698,4092664.403
53699,4739535.654
53700,4219071.744
53701,3785614.856
53702,4280715.094
53703,3545702.273
53704,3945863.952
53705,3504915.937
53706,3543585.998
53707,3308439.536
53708,4361932.938
53709,3900474.542
53710,3620912.358
53711,3972608.922
53712,3514630.512
53713,3887869.868
53714,4720094.865
53715,3713436.589
53716,3827102.081
53717,4140833.401
53718,4771376.942
53719,3232256.815
53720,3900474.542
53721,4062657.806
53722,3956823.991
53723,3511674.111
53724,3545702.273
53725,4055628.458
53726,3117441.68
53727,4274672.262
53728,4127592.14
53729,5335409.242
53730,5153585.418
53731,3724291.803
53732,5043853.33
53733,4192802.944
53734,4401120.036
53735,3504915.937
53736,4949381.827
53737,4210743.398
53738,4547164.122
53739,3308439.536
53740,3791817.957
53741,4723512.116
53742,3933086.159
53743,3780049.184
53744,3014562.731
53745,3883395.045
53746,4120561.691
53747,4293138.39
53748,4234832.307
53749,4521040.105
53750,3268346.171
53751,4167989.582
53752,3230750.272
53753,3624896.577
53754,3612581.673
53755,4186095.448
53756,4422323.725
53757,3370746.449
53758,3840166.23
53759,3579258.002
53760,4053507.082
53761,4188949.334
53762,4577765.115
53763,3722068.936
53764,3266156.637
53765,3230750.272
53766,3738287.953
53767,4056850.438
53768,4275804.779
53769,4079296.605
53770,3756649.459
53771,4105449.726
53772,3620912.358
53773,3071305.218
53774,3880977.089
53775,3899477.684
53776,4123473.158
53777,4120561.691
53778,4028563.643
53779,4126766.949
53780,4972908.995
53781,3681451.145
53782,3014562.731
53783,4303924.534
53784,3660594.579
53785,3836334.074
53786,4635886.517
53787,4013424.437
53788,6752908.633
53789,3620912.358
53790,3014562.731
53791,3379886.068
53792,3883683.667
53793,3504915.937
53794,3939949.451
53795,3945863.952
53796,3393476.335
53797,3432965.86
53798,4790763.635
53799,3945464.184
53800,4521040.105
53801,4278160.122
53802,3624529.326
53803,3405946.456
53804,5127537.439
53805,3308439.536
53806,4573650.971
53807,3410809.956
53808,4350099.426
53809,4569086.861
53810,4418358.448
53811,3049642.879
53812,4473181.704
53813,4736819.173
53814,3497617.943
53815,4028563.643
53816,3973931.085
53817,4394193.746
53818,4173629.734
53819,4686776.533
53820,4072308.728
53821,4573650.971
53822,4447029.673
53823,3978855.067
53824,3049642.879
53825,3783078.793
53826,3455789.188
53827,6083440.379
53828,4389620.126
53829,3270382.441
53830,3824888.496
53831,4422715.54
53832,3713436.589
53833,3736915.403
53834,4066545.619
53835,3620912.358
53836,3807089.208
53837,4782292.291
53838,3788058.563
53839,4099168.877
53840,3840166.23
53841,4076040.703
53842,4126766.949
53843,3620912.358
53844,4128326.475
53845,4587703.984
53846,4381489.295
53847,5259450.343
53848,3911794.322
53849,3783078.793
53850,4587703.984
53851,4604035.626
53852,4654291.914
53853,4210743.398
53854,3432965.86
53855,4028563.643
53856,4475474.152
53857,3014562.731
53858,4406561.157
53859,3883683.667
53860,3035914.859
53861,3230750.272
53862,4244445.325
53863,3701786.5
53864,3337262.317
53865,3150571.879
53866,3794430.345
53867,4378554.043
53868,3945863.952
53869,4050733.155
53870,3689470.564
53871,3941851.763
53872,4168042.336
53873,3681451.145
53874,4920319.017
53875,3331940.169
53876,4312688.92
53877,3844043.762
53878,3504915.937
53879,3756649.459
53880,3756649.459
53881,4594205.678
53882,4784787.668
53883,3451578.923
53884,4052015.995
53885,4358125.202
53886,3329898.017
53887,4634658.627
53888,4475474.152
53889,4654291.914
53890,4076453.702
53891,4714470.052
53892,5193866.728
53893,4080525.716
53894,3900474.542
53895,4132634.741
53896,3545702.273
53897,2993242.272
53898,3114330.741
53899,4341018.806
53900,3889135.35
53901,3620912.358
53902,4540718.059
53903,3270382.441
53904,5022864.569
53905,4197424.827
53906,4564889.018
53907,3986511.829
53908,3504915.937
53909,3758989.955
53910,3624529.326
53911,3504915.937
53912,4143129.731
53913,4744270.028
53914,3504915.937
53915,3941851.763
53916,3724291.803
53917,4002869.134
53918,4076213.485
53919,4345275.584
53920,3681451.145
53921,3504915.937
53922,3230750.272
53923,3440102.158
53924,3504915.937
53925,4811513.951
53926,3840166.23
53927,3230750.272
53928,3800078.202
53929,3392609.052
53930,3381181.836
53931,3268346.171
53932,3916551.695
53933,4026159.169
53934,3620912.358
53935,3580131.759
53936,3392609.052
53937,3579623.541
53938,4234832.307
53939,4521040.105
53940,3681451.145
53941,3945863.952
53942,3546372.075
53943,3545702.273
53944,3114330.741
53945,4534931.465
53946,3836334.074
53947,4075443.612
53948,3329641.099
53949,3610109.483
53950,3713436.589
53951,3756649.459
53952,3674498.516
53953,4778175.5
53954,3504915.937
53955,4999277.988
53956,4836762.803
53957,3713436.589
53958,3328291.03
53959,3638173.226
53960,3230750.272
53961,5120280.976
53962,3230750.272
53963,3153719.019
53964,4259743.374
53965,3750782.881
53966,4062959.751
